"","RVSN_ADDR_CD","year","misc_n","misc_cost","misc_case","deliv_n","deliv_cost","deliv_case","N46_n","N97_n","O00_n","O01_n","O02_n","O03_n","O05_n","O06_n","O08_n","O80_n","O81_n","O82_n","O83_n","O84_n","Z32_n","O04_n","NA_n","O07_n","N46_cost","N97_cost","O00_cost","O01_cost","O02_cost","O03_cost","O05_cost","O06_cost","O08_cost","O80_cost","O81_cost","O82_cost","O83_cost","O84_cost","Z32_cost","O04_cost","NA_cost","O07_cost","N46_case","N97_case","O00_case","O01_case","O02_case","O03_case","O05_case","O06_case","O08_case","O80_case","O81_case","O82_case","O83_case","O84_case","Z32_case","O04_case","NA_case","O07_case"
"357",29110,2019,52,22673980,132,66,166020900,85,118,226,11,1,24,11,0,1,3,29,2,31,2,2,89,1,0,0,17452290,205396190,11363360,72000,8251570,1356760,0,123330,980930,49488110,4240670,98493550,9150070,4648500,18857970,526030,0,0,194,1380,48,1,53,20,0,2,4,32,3,44,4,2,262,4,0,0
"358",29110,2020,80,34891660,185,93,221376320,118,192,307,19,1,39,11,1,0,9,38,4,42,2,7,96,0,0,0,22542470,341049630,14801170,450560,13902600,2639940,42560,0,3054830,72194570,10842770,102394090,5498980,30445910,22391070,0,0,0,299,2018,51,5,88,31,1,0,9,43,5,60,2,8,277,0,0,0
"359",29110,2021,86,31423930,214,115,279879610,144,221,395,7,2,41,18,1,1,15,55,6,46,4,4,145,1,0,0,30488200,527785220,5060180,276160,16379520,2693790,123850,76920,4584500,109731850,15947850,130635460,7980550,15583900,51192550,2229010,0,0,371,2858,20,8,115,31,1,1,36,59,8,62,9,6,489,2,0,0
"360",29110,2022,83,34267310,220,124,287923490,153,227,370,14,1,46,14,1,0,6,54,5,56,1,8,153,1,0,0,28496520,658967210,11940380,480290,19841710,1244710,36330,0,617020,113642590,13274170,134974210,4524670,21507850,71819480,106870,0,0,375,3088,47,2,136,25,1,0,8,59,6,75,3,10,609,1,0,0
"361",29110,2023,99,48618800,284,143,356303060,167,289,419,23,3,54,11,2,0,5,66,6,63,1,7,182,1,0,0,50780920,956807480,16581340,1916430,25959090,2034510,72510,0,1943930,147371880,18573730,168733060,161310,21463080,107543310,110990,0,0,516,4055,88,8,158,18,3,0,7,73,6,76,4,8,683,2,0,0
"362",29140,2018,172,61853710,412,136,261022570,152,467,849,31,2,95,33,2,3,5,58,5,64,2,7,248,1,0,0,58096390,727803820,27126410,126750,30373230,1869190,84270,882480,698480,89216380,8158600,134349130,1565970,27732490,40049420,692900,0,0,757,5401,110,11,224,54,2,3,7,61,5,76,2,8,605,1,0,0
"363",29140,2019,236,105315010,623,312,660265020,359,507,840,44,4,126,50,3,3,5,149,7,133,5,18,353,1,0,0,72677760,975974380,47141340,953600,48186470,7296710,175970,177710,710520,246407430,15047150,312024220,11149680,75636540,58481290,672690,0,0,897,5886,217,19,285,84,5,4,6,156,8,167,6,22,854,3,0,0
"364",29140,2020,236,92612740,593,300,661053140,363,472,829,44,3,123,44,1,3,16,119,4,149,1,27,317,2,0,0,65568720,1169424240,27333210,683320,49951350,5480710,82130,57660,5266860,214618390,8991790,358625920,1854400,76962640,60951770,3757500,0,0,794,5860,186,16,295,64,3,5,21,124,4,203,1,31,807,3,0,0
"365",29140,2021,191,88057490,496,316,739561770,386,464,836,37,4,96,42,2,2,6,136,4,148,4,24,307,2,0,0,62860690,1254422170,34789090,1123270,40258320,7475480,201200,54870,2984740,277468310,10047120,365507270,11127250,75411820,57422010,1170520,0,0,768,6285,146,24,241,68,6,2,6,144,4,204,9,25,745,3,0,0
"366",29140,2022,171,70604670,494,315,736840010,372,447,824,27,5,99,28,1,1,10,113,3,177,8,14,277,0,0,0,74445680,1517447860,11222470,627090,50488040,4138550,11870,36330,4080320,233522370,10700820,439234610,16894890,36487320,174424540,0,0,0,778,6734,73,24,326,59,1,1,10,121,3,218,16,14,893,0,0,0
"367",29140,2023,163,86716910,400,294,745157220,348,483,809,26,5,95,23,3,2,8,108,9,156,3,18,290,1,0,0,83783040,1677501250,35608340,685390,42708300,2082060,595990,629930,4305110,238139370,28173050,415572800,3715540,59556460,156589010,101790,0,0,855,7274,82,19,236,41,7,3,10,114,9,203,4,18,954,2,0,0
"368",29155,2018,117,40600870,356,86,167890240,91,279,548,23,1,65,18,1,5,2,46,2,33,3,2,217,2,0,0,32471530,476263360,9809810,371710,22270170,4585150,70980,116140,2177990,73882980,4320590,80577360,3939180,5170130,53333630,1198920,0,0,447,3327,111,10,186,36,1,8,2,46,2,37,4,2,650,2,0,0
"369",29155,2019,143,52875850,382,167,369116310,197,291,503,30,5,68,31,0,3,2,81,2,59,5,20,273,4,0,0,40628840,520174120,14626870,1992890,25548450,3069610,0,2298150,463130,130132310,3834580,161875160,13914350,59359910,78541530,4876750,0,0,500,3260,88,40,178,63,0,6,3,82,2,87,5,21,886,4,0,0
"370",29155,2020,134,86079250,371,140,320159510,170,284,574,25,1,75,26,0,0,6,54,5,64,3,14,253,1,0,0,36948540,778773930,40128160,276100,41553060,2198680,0,0,1530200,100110990,10237430,165665620,8235270,35910200,88933510,393050,0,0,459,4117,107,3,211,43,0,0,6,60,5,87,4,14,896,1,0,0
"371",29155,2021,153,72320960,418,184,453335340,248,345,637,32,0,83,25,0,3,9,76,12,75,7,14,275,1,0,0,48514120,975341740,26066670,0,39343500,2661150,0,579720,1642750,160640150,32616380,200910290,13658200,45510320,105714720,2027170,0,0,580,4836,125,0,233,41,0,4,14,90,13,117,13,15,1055,1,0,0
"372",29155,2022,136,70454110,382,181,435328760,200,342,588,26,2,74,22,1,1,10,78,5,84,3,11,276,0,0,0,55765230,1010076240,26495900,1463020,36332860,3681630,143570,36330,2300800,164724340,14534580,219481130,4540120,32048590,179302500,0,0,0,587,4611,78,9,234,45,1,1,14,79,5,98,7,11,1294,0,0,0
"373",29155,2023,118,52426970,336,181,444399730,206,363,551,21,3,65,20,1,1,7,70,5,90,4,12,266,0,0,0,59670880,1077894910,8297740,3458600,35613710,3152210,36920,468980,1398810,149480540,14966900,226917180,415460,52619650,180771030,0,0,0,616,4721,59,41,194,32,1,2,7,70,5,111,7,13,1175,0,0,0
"374",29170,2018,274,89320430,706,212,411390360,252,687,1196,46,2,166,37,3,2,17,98,10,88,3,13,289,1,0,0,82672170,976170330,26050550,318980,57202430,2286550,97420,172370,2188320,146413900,18005190,207760990,4584800,34625480,50503010,1003810,0,0,1124,7564,171,12,434,62,3,4,19,111,10,114,4,13,811,1,0,0
"375",29170,2019,316,139769940,727,418,894479790,487,699,1255,57,2,180,50,3,7,16,196,24,172,5,21,320,1,0,0,89683340,1176003110,47533760,673860,63218720,10298530,87200,1836570,14416750,336717020,47392320,418646310,7069590,84654550,52947980,1704550,0,0,1158,7802,169,6,442,76,5,10,18,212,24,220,5,26,791,1,0,0
"376",29170,2020,336,153722230,814,429,1085900170,491,704,1286,77,3,158,59,0,1,35,180,24,188,4,33,326,3,0,0,76799230,1598872500,68475440,647160,61322440,5371330,0,23060,14335720,339485960,53219160,499387150,6168480,187639420,56721610,3547080,0,0,1130,9021,261,4,410,95,0,2,39,182,24,236,5,44,815,3,0,0
"377",29170,2021,319,126173420,756,499,1195377170,595,819,1391,50,1,155,60,1,3,48,221,32,201,6,39,361,1,0,0,108795390,1915803590,41917080,1302330,51173700,9294890,11700,300490,21145670,446811090,78306110,529174990,12228480,128856500,66111180,1027560,0,0,1300,10031,184,26,374,101,1,3,66,236,36,261,21,41,957,1,0,0
"378",29170,2022,333,137806480,781,547,1372854360,652,723,1318,53,4,170,47,2,2,53,214,17,278,6,32,342,2,0,0,120858860,2478851030,43898270,1900540,62152480,5598300,653940,151440,21342010,460506970,47426640,767047920,6957100,90915730,206969030,2109500,0,0,1240,11244,160,41,433,84,2,2,56,240,20,350,10,32,1110,3,0,0
"379",29170,2023,278,127498300,704,501,1226794750,570,787,1284,48,4,153,37,1,3,30,203,20,247,4,27,323,2,0,0,129097340,2348224300,32174880,707650,66979200,12018900,81550,514800,10944110,449566750,55391660,612326970,2311190,107198180,215447610,4077210,0,0,1361,10826,166,13,412,65,1,4,40,205,20,298,13,34,1049,3,0,0
"380",29200,2018,265,111604210,624,237,488068090,273,688,1157,55,3,144,45,3,2,11,101,19,99,5,13,268,2,0,0,87912650,989515600,46709940,896200,51192770,8661470,312630,104370,2050840,151052120,33765620,217538190,7076840,78635320,40857050,1675990,0,0,1137,7407,165,23,330,83,4,4,12,116,19,117,5,16,666,3,0,0
"381",29200,2019,313,143463620,724,465,998179270,539,764,1178,56,6,184,50,2,6,8,190,23,210,8,34,302,1,0,0,103621040,1331178980,66014380,3199470,64465690,5592450,83670,2858560,1238060,347495270,47699990,476158740,26960240,99865030,44959500,11340,0,0,1329,8302,205,37,378,79,2,9,13,199,23,273,9,35,758,1,0,0
"382",29200,2020,301,139453330,704,504,1218512850,565,720,1264,66,5,151,53,0,6,18,190,22,249,7,36,293,2,0,0,97605760,1767945080,65613280,1560920,54511920,6755780,0,3593950,5472200,353174870,48796550,655036430,14683360,146821640,51147360,1945280,0,0,1240,9389,249,22,318,83,0,10,20,194,22,301,10,38,750,2,0,0
"383",29200,2021,327,181085440,745,545,1301300400,651,836,1467,58,5,175,52,3,6,28,217,24,259,8,37,330,0,0,0,116597670,2050670710,78805110,4347490,77926490,8010870,460010,1305450,10230020,434936900,58847580,681487000,12603770,113425150,73045130,0,0,0,1416,10764,152,28,432,87,7,7,32,222,24,340,27,38,921,0,0,0
"384",29200,2022,351,184346020,915,616,1451964580,702,800,1345,70,6,188,53,6,3,24,224,21,317,13,41,350,1,0,0,126152110,2495174410,74396140,2850980,80710410,16420900,260560,241340,9227840,459530720,54370470,780654370,25535710,131873310,169736120,237850,0,0,1335,11832,272,49,459,99,6,3,24,233,21,386,20,42,1115,3,0,0
"385",29200,2023,244,134834240,590,615,1604742310,684,822,1333,50,2,135,41,1,4,10,222,19,327,3,44,381,1,0,0,134140080,2615821970,57971980,1856240,62692580,7090530,79310,905910,3956510,495152290,52115090,872459390,265460,184750080,231316970,281180,0,0,1446,11806,162,13,324,73,1,5,10,229,19,382,5,49,1352,2,0,0
"386",30110,2018,106,39245030,314,97,191392330,117,222,534,19,1,67,11,1,5,1,28,8,60,0,1,8,1,0,0,26458530,349189870,12569980,1151570,21090850,1107340,44680,204760,3060710,43001850,16257470,129825450,0,2307560,766070,15140,0,0,345,3686,74,7,199,21,2,9,1,42,10,64,0,1,15,1,0,0
"387",30110,2019,111,44067210,276,186,387486260,228,198,492,21,1,51,25,3,4,5,66,6,102,5,7,7,1,0,0,18599110,318224640,18542710,49620,19030580,2444100,1332220,1932080,713220,109009380,11648110,239582120,12636630,14610020,777670,22680,0,0,290,3384,64,2,156,37,4,6,5,87,9,117,6,9,16,2,0,0
"388",30110,2020,103,44825900,282,199,440769450,231,213,527,22,0,64,11,0,3,0,51,10,132,3,3,14,3,0,0,18238820,534069560,10960280,0,29749430,678890,0,539460,0,91787720,21800560,314422990,5446800,7311380,3108670,2897840,0,0,305,3690,67,0,189,17,0,5,0,62,11,152,3,3,27,4,0,0
"389",30110,2021,119,57913460,312,188,440298310,233,201,548,17,2,65,23,6,4,0,53,6,111,5,13,15,2,0,0,22414100,547388300,24972010,282100,27403560,2608340,1153950,434160,0,103535920,15858950,273511000,11910300,35482140,1385160,1059340,0,0,295,3682,58,3,184,46,11,8,0,57,7,149,7,13,25,2,0,0
"390",30110,2022,126,58245900,381,229,614096000,307,236,529,17,1,82,21,1,1,3,58,6,157,2,6,8,0,0,0,25073890,694592020,16691510,198030,37382330,3432440,57030,45890,438670,122264610,16052900,442043220,2972660,30762610,3270880,0,0,0,332,3974,83,6,248,38,2,1,3,63,6,228,3,7,18,0,0,0
"391",30110,2023,124,59469680,330,229,582151460,306,210,536,24,1,68,16,5,5,5,58,7,160,1,3,5,0,0,0,27166600,864470580,10221160,259940,32578210,2110710,1838640,9232720,3228300,125732770,20303940,426591070,1788340,7735340,452460,0,0,0,375,4375,57,7,196,32,12,10,16,69,9,224,1,3,6,0,0,0
"392",30140,2018,114,33913610,308,82,156678810,109,276,536,15,0,68,19,7,5,0,36,4,38,2,2,12,0,0,0,27561090,372736950,6377050,0,24070060,2265190,360600,840710,0,52716950,7684910,88686210,3604010,3986730,1730630,0,0,0,440,3618,45,0,208,35,12,8,0,56,6,42,3,2,29,0,0,0
"393",30140,2019,129,43261750,350,146,309834810,188,221,519,29,0,64,28,3,4,1,58,6,66,3,13,17,0,0,0,22904710,434767900,19316850,0,21243940,1978790,403910,293670,24590,96711210,13621670,160405380,4888210,34208340,1428630,0,0,0,322,3707,90,0,196,54,4,5,1,84,7,79,3,15,20,0,0,0
"394",30140,2020,109,51168210,332,164,348892100,213,193,515,29,0,53,14,4,4,3,60,5,87,6,6,14,2,0,0,18674860,561445880,17454260,0,28955040,2849430,1007250,369740,247290,108165390,10696150,206015340,11747150,12268070,1215960,285200,0,0,285,3572,110,0,166,34,10,5,3,93,5,101,8,6,17,4,0,0
"395",30140,2021,146,70068360,386,163,379131490,190,204,522,36,3,70,23,3,7,4,68,4,81,4,6,9,0,0,0,19114830,607901570,36552380,628270,28858850,2844470,115820,552510,516060,136267810,7967510,211787100,8473060,14636010,1192670,0,0,0,293,3614,124,12,188,43,3,10,6,75,4,101,4,6,15,0,0,0
"396",30140,2022,125,55944900,390,174,441252070,204,209,526,25,1,70,22,6,0,1,49,1,114,2,8,11,0,0,0,19718560,698961310,16423670,2316860,34618900,1663400,793090,0,128980,99022880,2547350,309226940,5004520,25450380,1552690,0,0,0,284,3806,114,15,205,41,14,0,1,51,1,142,2,8,25,0,0,0
"397",30140,2023,116,47247820,286,206,532846560,234,231,536,29,1,59,21,2,0,4,51,6,133,5,11,6,0,0,0,34835870,804391150,17485460,261670,25990110,2085330,794890,0,630360,103596590,17777900,368400860,11675550,31395660,779920,0,0,0,433,4137,81,6,164,25,3,0,7,57,6,155,5,11,9,0,0,0
"398",30170,2018,311,114831060,926,232,463520920,301,622,1331,79,2,160,43,14,8,2,93,10,116,2,11,30,3,0,0,58087010,841327800,52730090,3179920,48640720,3874680,2064960,703260,2863670,139779620,16366660,274418150,3756480,29200010,4240080,773760,0,0,937,8543,326,2,482,76,24,11,2,134,16,135,2,14,57,3,0,0
"399",30170,2019,333,104835710,948,452,951751510,585,555,1330,73,2,167,55,16,8,8,181,21,226,9,15,30,4,0,0,46612140,949998060,35979030,402470,56497550,5593490,1685210,604870,1086140,286672660,43329980,568299350,16445380,37004140,3638510,2986950,0,0,817,8886,291,5,498,96,32,13,9,276,29,256,9,15,39,4,0,0
"400",30170,2020,354,148962810,994,474,1043371050,584,545,1377,83,3,177,64,11,6,8,164,15,261,12,22,23,2,0,0,70758760,1368817940,57037760,829920,79375200,5964040,2081330,351710,1146390,287448980,32873280,642310680,26203270,54534840,3078350,2176460,0,0,847,9362,291,7,545,105,22,10,12,219,20,309,14,22,41,2,0,0
"401",30170,2021,363,146898330,1032,571,1295435830,649,625,1519,91,1,173,71,9,11,5,205,15,313,14,24,37,2,0,0,60663880,1786664270,51582170,156240,79498400,7430670,2081450,1671870,942480,410866610,36117240,752107770,31297570,65046640,5743630,3535050,0,0,887,10795,335,3,510,139,20,17,6,231,17,362,15,24,99,2,0,0
"402",30170,2022,300,125862640,821,599,1504648930,681,554,1425,56,2,159,55,7,13,7,140,19,378,18,44,19,1,0,0,72114530,1851737200,35011700,468240,73426170,9689450,675240,3879440,1288690,281862490,47018750,994421840,46800680,134545170,3714270,1423710,0,0,849,10200,188,10,458,116,9,28,11,147,20,442,20,52,49,1,0,0
"403",30170,2023,292,150789210,790,558,1451362760,626,561,1415,65,1,150,61,8,2,5,130,13,370,13,32,31,0,0,0,80910320,2064499250,74961810,26380,68937240,4720040,1077360,154490,911890,273671580,35228260,1013430600,26792260,102240060,14613870,0,0,0,918,10859,231,1,421,107,22,3,5,140,13,425,14,34,64,0,0,0
"404",30200,2018,293,101121630,841,227,422453800,298,702,1325,58,3,157,45,10,10,8,105,10,98,5,9,15,2,0,0,76454170,954328690,37014760,529230,52362650,4347920,1748620,983190,2626840,152884330,16272900,226659190,5353330,21284050,1941660,1508420,0,0,1140,9165,205,3,497,73,22,21,16,151,12,121,5,9,33,4,0,0
"405",30200,2019,292,103152700,852,499,1033357660,627,579,1283,57,0,164,50,10,7,3,173,26,252,19,29,19,1,0,0,59923180,1007111750,37649730,0,58520010,5605510,705460,479980,130790,281981860,51624670,599034140,29832520,70884470,3901760,61220,0,0,878,8548,233,0,480,103,17,12,4,257,31,291,19,29,37,3,0,0
"406",30200,2020,302,144274010,871,491,1072361400,561,566,1360,59,2,154,52,14,8,9,155,13,283,18,22,21,4,0,0,67766560,1521116750,42161360,3403040,69188630,9986110,1328600,1545220,6691420,279489520,27354940,676390910,31497950,57628080,2311300,9969630,0,0,859,9904,235,14,464,98,28,16,10,200,16,303,19,23,36,6,0,0
"407",30200,2021,365,180858930,1070,583,1339736970,661,676,1486,71,3,188,67,11,11,7,187,10,322,33,31,22,7,0,0,93848570,1774276480,73657300,3438840,87047850,8247220,1657080,1106620,3146450,372830090,23803860,788279840,63080940,91742240,2430710,2557570,0,0,1082,10915,274,22,562,131,25,14,33,203,10,378,36,34,42,9,0,0
"408",30200,2022,302,138322430,849,699,1767171430,803,586,1373,49,1,163,50,12,9,16,159,10,440,57,33,22,2,0,0,69795850,1867582370,33278310,55750,82607750,4478620,11053160,850820,5397780,338522960,26304880,1179792390,122217670,100333530,2410120,600240,0,0,860,10244,179,1,507,77,35,19,28,179,10,520,59,35,39,3,0,0
"409",30200,2023,296,137460870,789,580,1521519950,638,652,1449,50,3,165,38,17,6,13,133,10,359,44,34,42,3,0,1,79114120,1947786750,40793270,1308620,81099640,3702180,1919730,752440,1382630,290287030,22745740,992313880,98520410,117652890,5269660,6003760,0,498600,992,10602,187,11,458,64,36,12,13,144,10,403,44,37,86,7,0,1
"410",30230,2018,100,33280650,270,83,160721820,102,174,431,26,0,58,8,2,4,1,30,6,45,1,1,4,1,0,0,19933060,227166880,10646000,0,18359050,924880,50310,778440,1816730,45776690,10683730,100685220,1285080,2291100,201540,705240,0,0,276,2649,77,0,168,13,4,6,1,40,8,52,1,1,4,1,0,0
"411",30230,2019,76,27838490,217,117,246723760,152,183,366,9,1,47,13,4,2,0,36,9,66,0,6,5,0,0,0,19402880,269751680,9090660,76990,16587970,900200,759640,423030,0,57368030,16991350,157098360,0,15266020,1197770,0,0,0,291,2391,35,2,141,23,13,3,0,62,10,73,0,7,11,0,0,0
"412",30230,2020,86,32009220,233,102,238473140,136,133,352,14,2,43,21,4,1,1,38,4,54,2,4,6,0,0,0,16004620,361016750,8583370,815760,19343830,2384420,692760,11530,177550,70965530,9700300,126695070,3706220,27406020,611540,0,0,0,212,2393,45,6,132,37,11,1,1,56,5,66,3,6,8,0,0,0
"413",30230,2021,90,41583240,243,157,360109390,172,149,379,17,1,48,19,4,1,0,54,7,89,1,6,7,0,0,0,18463770,417789620,17130660,290530,21781890,1557880,742140,80140,0,103147890,15870850,223488510,1424080,16178060,10659730,0,0,0,236,2641,59,8,135,34,6,1,0,57,8,99,1,7,18,0,0,0
"414",30230,2022,113,50367530,306,172,443514470,227,160,404,15,1,62,26,4,1,3,45,4,114,5,4,9,0,0,1,21591850,427128250,14373850,54140,30355480,3910280,258970,48620,1337420,93060780,11140740,313465630,9561040,16286280,1280830,0,0,28770,251,2605,62,2,180,51,5,2,3,57,4,157,5,4,19,0,0,1
"415",30230,2023,69,27352940,167,166,463606870,218,170,395,17,1,28,12,5,0,5,40,3,106,3,14,5,1,0,0,19255650,406493830,5555440,26380,15502950,2567930,2157870,0,468690,79545610,8533230,318899990,6727960,49900080,1130630,1073680,0,0,247,2599,49,1,80,23,7,0,6,51,3,146,3,15,7,1,0,0
"416",31110,2018,150,63325250,399,169,274996120,194,361,714,31,1,87,21,3,3,2,40,7,95,17,10,40,2,0,0,45799720,823126780,25067030,13290,29315840,5915790,239400,347140,227000,52464050,10411100,159593540,25255060,27272370,2511880,2199760,0,0,635,6043,101,1,240,32,8,8,5,40,7,118,17,12,68,4,0,0
"417",31110,2019,139,57309600,324,277,518416060,338,314,613,22,0,86,28,0,1,2,56,14,163,30,14,34,0,0,0,40482790,902880890,17613260,0,35685130,3898920,0,74530,37760,83357580,27190120,327078340,45764320,35025700,1176880,0,0,0,561,5680,59,0,218,43,0,1,3,57,14,222,30,15,46,0,0,0
"418",31110,2020,130,74914070,380,219,464827600,286,317,564,27,0,75,23,0,0,5,48,11,132,24,4,17,0,0,0,47887590,1024275530,37056790,0,30783030,2731140,0,0,4343110,81744610,26204180,307048220,39156520,10674070,915080,0,0,0,578,5798,115,0,217,41,0,0,7,63,12,182,24,5,21,0,0,0
"419",31110,2021,102,68610050,303,263,612092350,319,337,560,17,1,60,19,0,2,2,60,8,154,29,12,15,1,0,0,40091650,1029531110,22732330,4282190,32355320,3502450,0,148830,5016850,130764280,18701820,374885170,54984920,32756160,1151890,572080,0,0,582,5577,64,6,189,38,0,2,3,64,8,203,32,12,20,1,0,0
"420",31110,2022,100,39133750,274,233,563503710,286,264,431,15,1,53,27,0,2,0,46,10,147,25,5,12,2,0,0,32067850,1026009320,12676830,383010,24094980,1724200,0,71370,0,84910200,25088360,381927710,48584980,22992460,660350,183360,0,0,470,4932,59,4,164,42,0,2,0,46,10,199,25,6,14,3,0,0
"421",31110,2023,82,36511500,245,206,504640340,254,246,444,11,2,48,14,4,1,1,51,6,128,20,1,9,1,0,0,35668060,1055099960,10330860,257600,21104420,1731230,501230,387690,349760,116427910,13640910,329015310,42094430,3461780,1049620,1848710,0,0,466,5300,51,9,149,25,4,1,1,54,6,173,20,1,11,5,0,0
"422",31140,2018,230,78673970,561,193,317953640,241,515,1045,34,4,143,43,1,2,3,47,7,113,22,4,36,0,0,0,59969050,1097057680,22184480,471970,47394260,8285160,24290,104330,209480,65685110,12966550,199887000,31458490,7956490,2433980,0,0,0,859,8645,128,13,336,76,2,2,4,49,7,157,23,5,66,0,0,0
"423",31140,2019,229,92239420,601,423,729407040,500,544,914,53,2,130,30,2,6,5,107,24,246,34,12,48,1,0,0,64012930,1302764490,32734720,778460,46838300,5518910,811510,4772790,177510,154426350,45362500,438496110,53902190,37219890,3841240,607220,0,0,935,8274,192,4,321,52,14,12,5,109,25,319,34,13,60,1,0,0
"424",31140,2020,241,103012680,660,402,815082230,488,504,903,51,1,126,52,0,4,7,74,19,236,54,19,29,0,0,0,72542990,1555973800,40850450,125380,53759110,6693270,0,424880,1159590,120957440,39010580,519730520,89812910,45570780,1302530,0,0,0,924,8661,185,4,361,94,0,5,11,81,19,313,54,21,34,0,0,0
"425",31140,2021,228,123767440,715,452,1043210820,578,594,954,42,2,136,41,1,3,2,75,27,274,54,22,20,1,0,0,71915800,1839802200,55963630,430940,62166060,4497560,159370,466830,58960,137431880,61602510,670036660,101872640,72267130,1677000,24090,0,0,1013,9763,185,11,439,71,1,5,2,82,27,388,55,26,32,1,0,0
"426",31140,2022,193,92893040,520,409,992262680,520,537,823,30,3,114,37,3,4,1,68,23,261,48,9,29,1,0,0,70159990,1765451030,32379560,8087720,44498160,5779290,1174310,559310,307850,151504590,66252990,641425530,95544150,37535420,2533090,106840,0,0,938,8796,71,22,332,84,3,6,1,73,26,362,49,10,38,1,0,0
"427",31140,2023,178,77249760,490,368,923230360,450,557,889,23,1,106,42,0,3,3,50,21,238,50,9,32,0,0,0,64834400,2107312120,22194920,24920,48472410,6220170,0,179510,157830,111828740,54148010,611381640,108598010,37273960,2455670,0,0,0,992,10298,91,1,311,79,0,5,3,53,22,313,50,12,40,0,0,0
"428",31170,2018,125,55621400,320,100,161632410,126,285,538,21,0,57,33,1,4,7,30,4,54,11,1,22,2,0,0,32840790,588282830,19267230,0,20535440,3811860,52700,1578170,10325070,44971270,6777900,91418510,16262570,2202160,1864370,50930,0,0,496,4670,63,0,172,62,2,7,11,33,4,77,11,1,37,3,0,0
"429",31170,2019,127,50029640,324,201,365172350,250,257,454,20,1,69,30,2,1,4,51,6,104,28,12,22,0,0,0,29023120,631698620,6062010,262470,26444530,16929640,34110,11210,285670,77938990,12181580,203039540,42609610,29402630,577260,0,0,0,442,4199,69,10,179,58,3,1,4,53,6,148,28,15,26,0,0,0
